32016602719,BHAKTA DAYARAM                                    ,2627 MANOR RD,AUSTIN              ,TX,78722,227,1,ACE MOTEL                                         ,2627 MANOR RD,AUSTIN              ,TX,78722,227,27,11151,9331,February
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,14,ACE OF HEARTS  THERESA SKOLOSS)                   ,469 OAK HAVEN RD,FREDERICKSBURG      ,TX,78624,86,1,2237,2237,February
17706933128,"ACK HOTELS, LP                                    ",6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,1,ACK HOTELS LP                                     ,6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,93,55531.16,55371.18,February
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,65,ACORN B&B (STEPHANIE TUCKER)                      ,209 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,1992,1992,February
12023601276,"BACKROADS TEXAS, LLC                              ",PO BOX 967,BANDERA             ,TX,78003,10,57,ACORN BED AND BREAKFAST                           ,107 STATE HIGHWAY 46 W,BOERNE              ,TX,78006,130,1,0,0,February
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,118,ACORN COTTAGE                                     ,416 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,1076,1076,February
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,20,ACROSS THE WAY                                    ,211 W TRAVIS ST,FREDERICKSBURG      ,TX,78624,86,4,5447.5,5447.5,February
32011835538,SUZANNE E OLESEN                                  ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,1,ADABERRY INN                                      ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,9,5432,4532,February
32016658448,SIDNEY CORINNE LOCK                               ,4300 AVENUE G,AUSTIN              ,TX,78751,227,5,ADAMS HOUSE BED & BREAKFAST                       ,4300 AVENUE G,AUSTIN              ,TX,78751,227,3,17231,16993,February
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,15,ADAMS/TRAVIS (PAM BERGMAN)                        ,303 N ADAMS ST,FREDERICKSBURG      ,TX,78624,86,1,3041.2,3041.2,February
18611022726,"VNC, INC.                                         ",4005 BELT LINE RD,ADDISON             ,TX,75001,57,1,ADDISON INN                                       ,4005 BELT LINE RD,ADDISON             ,TX,75001,57,60,34884.09,26001.87,February
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,102,ADH825.221,14825 WINDWARD DR APT 221,CORPUS CHRISTI      ,TX,78418,178,1,0,0,February
32046854637,"NRFC ARLINGTON HOLDINGS, LLC                      ",14800 LANDMARK BLVD STE 800,DALLAS              ,TX,75254,57,1,ADMIRAL HOTEL                                     ,1507 N WATSON RD,ARLINGTON           ,TX,76006,220,237,94425.32,93079.72,February
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ",16602 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,72,ADMIRALS LOOKOUT                                  ,11610 BEACHSIDE,GALVESTON           ,TX,77554,84,1,0,0,February
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,102,ADMIRALS QUARTERS 103PB,2212 STATE HIGHWAY 361 UNIT 103,PORT ARANSAS        ,TX,78373,178,1,0,0,February
17427087667,CAPTAIN SHEPARD CORPORATION                       ,PO BOX 385,MARATHON            ,TX,79842,22,3,ADOBE HACIENDA LODGES                             ,104 E US HWY 90,MARATHON            ,TX,79842,22,6,2689,2689,February
32037291005,RANA INC.                                         ,10559 LANGMUIR AVE,SUNLAND             ,CA,91040,0,1,ADOBE INN MOTEL                                   ,1591 FM 1110 RD,CLINT               ,TX,79836,71,21,16343,8243,February
14504716219,CRESCENT HOTELS & RESORTS LLC                     ,10306 EATON PL STE 430,FAIRFAX             ,VA,22030,0,5,ADOLPHUS                                          ,1321 COMMERCE ST,DALLAS              ,TX,75202,57,422,1289727,1259118.78,February
13201386706,"JAIROSH ENTERPRISES, INC.                         ",804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,1,ADVANTAGE INN & SUITES                            ,804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,52,96116.35,30645.32,February
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,141,ADV300.119,14300 ALOHA ST APT 119,CORPUS CHRISTI      ,TX,78418,178,1,0,0,February
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,4,AFFINITY RETREAT                                  ,2000 PUMP STATION RD,WIMBERLY            ,TX,78676,105,1,2450,2450,February
32048372182,"PICTURESQUE PROPERTIES, LLC                       ",3600 STATE HIGHWAY 6 S STE 100,COLLEGE STA         ,TX,77845,21,16,AGGIELAND LOOKOUT                                 ,100 PERSHING AVE,COLLEGE STATION     ,TX,77840,21,1,1000,1000,February
32048372182,"PICTURESQUE PROPERTIES, LLC                       ",3600 STATE HIGHWAY 6 S STE 100,COLLEGE STA         ,TX,77845,21,5,AGGIELAND VILLA                                   ,415 CHIMNEY HILL DR,COLLEGE STATION     ,TX,77840,21,3,1108.19,0,February
32050872483,CLEMENTINE MCNEIL                                 ,27020 ESTUARY DR UNIT 201,GALVESTON           ,TX,77554,84,1,AGUA VISTA                                        ,26451 CAT TAIL DR UNIT 202,GALVESTON           ,TX,77554,84,1,1796.82,1626.82,February
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,101,AHOY MATEY 102PB,2212 STATE HIGHWAY 361 UNIT 102,PORT ARANSAS        ,TX,78373,178,1,0,0,February
12601439560,"F & R GROUP INVESTMENTS, LLC                      ",11320 CLAYMORE RD,HOUSTON             ,TX,77024,101,2,AIRPORT INN                                       ,200 N MEMORIAL FWY,NEDERLAND           ,TX,77627,123,40,92871.47,21024.33,February
32044003419,"SHARDABA, LLC.                                    ",8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,1,AIRPORT INN & SUITES                              ,8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,42,25099.66,17119.66,February
12008463825,"LIDHAR BROTHERS, L.L.C.                           ",849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,1,AIRPORT INN SUITES                                ,849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,32,24773.05,24773.05,February
32040447933,COASTLINE VACATIONS LLC                           ,404 BROADWAY ST,ROCKPORT            ,TX,78382,4,27,AJ MARKS                                          ,28 RIVIERA DR,ROCKPORT            ,TX,78382,4,1,0,0,February
32050417586,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,1,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,40,27287.39,27027.39,February
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,2,ALADDINS ESCAPE                                   ,2220 PUMP STATION RD,WIMBERLEY           ,TX,78676,105,1,2130,2130,February
32007280277,ALOMO COUNTRY LIMITED                             ,1826 W INTERSTATE 10,SEGUIN              ,TX,78155,94,1,ALAMO COUNTRY INN & SUITES                        ,1826 IH 10 WEST,SEGUIN              ,TX,78155,94,47,37207.81,37157.82,February
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ",801 MAIN ST,ALAMO               ,TX,78516,108,1,ALAMO INN B & B                                   ,801 MAIN ST,ALAMO               ,TX,78516,108,16,23062,16522,February
32019988925,VASANTI LLC                                       ,2203 E COMMERCE ST ATTNRAKESH VAZIR,SAN ANTONIO         ,TX,78203,15,1,ALAMO INN MOTEL                                   ,2203 E COMMERCE ST,SAN ANTONIO         ,TX,78203,15,15,11170.47,8230.47,February
17416057549,"ALAMO KAMPGROUNDS, INC.                           ",602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,1,ALAMO K.O.A. KAMPGROUND INC.                      ,602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,4,28373.8,28373.8,February
32038420066,AMRISA LLC.                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,1,ALAMO MOTEL                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,20,8262,6582,February
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ",424 US 180,ALBANY              ,TX,76430,209,1,ALBANY INN & RV CAMPGROUND                        ,424 E US HIGHWAY 180,ALBANY              ,TX,76430,209,28,27830.6,25850.6,February
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,16,ALBERTS ALSATION (ROBERT LOTITO)                  ,307 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,1,2660,2660,February
32051392721,"HOTEL ALCALDE, INC.                               ",614 SAINT PAUL ST,GONZALES            ,TX,78629,89,2,ALCALDE HOTEL                                     ,614 SAINT PAUL ST,GONZALES            ,TX,78629,89,18,33136.65,10000.65,February
17526426857,"ALICE HOSPITALITY, INC.                           ",3605 OLIVER DR,FORT WORTH          ,TX,76244,220,1,ALICE MOTOR INN                                   ,500 S US HIGHWAY 281,ALICE               ,TX,78332,125,55,23930.96,23930.96,February
32050152654,ALISHA & ISHAN LODGING GROUP LLC                  ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,2,ALISHA & ISHAN LODGING GROUP                      ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,40,37220.92,26858.92,February
17427913748,"ALISTER SQUARE INN, LTD.                          ",200 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,1,"ALISTER SQUARE INN, LTD.                          ",122 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,50,43379.9,32698,February
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,93,ALL DECKED OUT LCB14729,14729 LACONCHA BLVD,PORT ARANSAS        ,TX,78373,178,1,0,0,February
32037993410,SUBODH K MALLIK M D                               ,2071 N MAIN ST,FORT STOCKTON       ,TX,79735,186,2,ALL INN                                           ,800 E DICKINSON BLVD,FORT STOCKTON       ,TX,79735,186,88,43574.82,19574,February
32017031462,LINDA LOU WEST                                    ,1501 BRIAR ST,PORTLAND            ,TX,78374,205,4,ALL ON BEACH RENTALS                              ,3938 SURFSIDE BLVD,CORPUS CHRISTI      ,TX,78402,178,9,8955,0,February
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,7,ALL SEASONS DOWNTOWN RETREAT                      ,110 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,6,8864.4,8864.4,February
32032836069,YOGESHBHAI H GANDHI                               ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,1,ALL SEASONS INN & SUITES                          ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,30,11666.37,6866.37,February
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,11,ALL SEASONS MAIN STREET RETREAT                   ,708 W MAIN ST,FREDERICKSBURG      ,TX,78624,86,6,0,0,February
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,199,ALL WASHED UP AOV23,2727 S 11TH ST # 23,PORT ARANSAS        ,TX,78373,178,1,0,0,February
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,7,ALLANDALE RENTALS                                 ,1107A BRENTWOOD ST,AUSTIN              ,TX,78757,227,2,972,972,February
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,9,ALLANDALE RENTALS                                 ,11900 ALOE VERA TRL,AUSTIN              ,TX,78750,246,8,4430,4430,February
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,10,ALLANDALE RENTALS DUPLEX                          ,2200 LANIER DR # B,AUSTIN              ,TX,78757,227,1,3560,0,February
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,8,ALLANDALE RENTALS/DUPLEX                          ,2200 LANIER DR # A,AUSTIN              ,TX,78757,227,4,3661,413,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,67,ALLEGERO NORTH CONDOS #708,620 S FULTON BEACH RD APT 708,ROCKPORT            ,TX,78382,4,1,0,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,8,ALLEGRO ISLE CONDO                                ,71 NASSAU DR APT 302,ROCKPORT            ,TX,78382,4,1,1200,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,122,ALLEGRO ISLE CONDO - CARRICO                      ,71 NASSAU DR APT 504,ROCKPORT            ,TX,78382,4,1,0,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,94,ALLEGRO ISLE CONDO #306,71 NASSAU DR APT 306,ROCKPORT            ,TX,78382,4,1,1150,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,95,ALLEGRO ISLE CONDO #505,71 NASSAU DR APT 505,ROCKPORT            ,TX,78382,4,1,0,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,128,ALLEGRO NORTH CONDO                               ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,2,0,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,2,ALLEGRO NORTH CONDOS                              ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1700,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,59,ALLEGRO NORTH CONDOS #508,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,60,ALLEGRO NORTH CONDOS #602,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1675,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,61,ALLEGRO NORTH CONDOS #603,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1525,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,62,ALLEGRO NORTH CONDOS #610,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1525,0,February
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,63,ALLEGRO NORTH CONDOS #613,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1675.83,0,February
